id_præd;id_præst;præst_navn;id_dok;dato;periode;helligdag;udgivelses_type;udgiver;stift;år_født;år_død;stilling;affiliation;afviger;txt;final;bemærkninger;;;;;
1101;329;Frantz Mouritz Rudolph Busch;pr1101_329;1919-02-09;1918-1919;bed_1;bla;Indre Mission;aal;1869;NA;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1102;330;Valdemar Blauenfeldt;pr1102_330;1919-02-16;1918-1919;10tri_2;bla;Indre Mission;køb;1863;1933;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1103;188;Carl Julius Moe;pr1103_188;1919-03-09;1918-1919;3hel_2;bla;Indre Mission;rib;1848;1927;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1104;331;Hans Graversen;pr1104_331;1919-03-16;1918-1919;all_1;bla;Indre Mission;NA;NA;NA;læg;NA;sand_dat_tex;sandt;sandt;;;;;;
1105;188;Carl Julius Moe;pr1105_188;1919-04-20;1918-1919;pås_2;bla;Indre Mission;rib;1848;1927;præ;ind;falsk;sandt;sandt;;;;;;
1106;332;Peter August Kristian Ivertsen;pr1106_332;1919-04-27;1918-1919;lan_2;bla;Indre Mission;køb;1874;1951;præ;ind_kfu;sand_dat_tex;sandt;sandt;;;;;;
1107;333;Laurids Christian Larsen;pr1107_333;1919-01-19;1918-1919;all_2;bla;Indre Mission;aar;1870;1931;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1108;334;Søren Mikkelsen Nielsen;pr1108_334;1918-09-01;1918-1919;mbe_2;bla;Indre Mission;aar;1863;1922;præ ;ind;sand_dat_tex;sandt;sandt;;;;;;
1109;335;Frants Oscar Marcher Nørgaard;pr1109_335;1918-09-08;1918-1919;4tri_2;bla;Indre Mission;vib;1871;1953;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1110;188;Carl Julius Moe;pr1110_188;1918-09-15;1918-1919;mbe_2;bla;Indre Mission;rib;1848;1927;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1111;336;Søren Andersen;pr1111_336;1918-09-22;1918-1919;13tri_2;bla;Indre Mission;rib;1866;1938;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1112;337;Carl Marius Hornbech;pr1112_337;1918-09-29;1918-1919;4tri_2;bla;Indre Mission;rib;1871;1934;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1113;338;Jacobsen;pr1113_338;1918-10-06;1918-1919;12tri_2;bla;Indre Mission;køb;NA;NA;læg;NA;sand_dat_tex;sandt;sandt;;;;;;
1114;339;Johan Andreas Neergaard Fibiger;pr1114_339;1918-11-10;1918-1919;24tri_2;bla;Indre Mission;køb;1868;1937;præ;ind;falsk;sandt;sandt;;;;;;
1115;340;Vilhelm Rasch;pr1115_340;1918-12-01;1918-1919;3påd_2;bla;Indre Mission;fyn;1866;1939;læg;ind;sand_dat_tex;sandt;sandt;;;;;;
1116;341;Christian Peter Møller;pr1116_341;1918-12-08;1918-1919;19tri_2;bla;Indre Mission;lol;1882;1932;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1117;343;Jørgen Høher;pr1117_343;1918-12-22;1918-1919;4adv_2;bla;Indre Mission;aal;1875;1947;præ;NA;falsk;sandt;sandt;;;;;;
1118;342;Niels Boling Hindhede;pr1118_342;1918-12-29;1918-1919;jul_1;bla;Indre Mission;vib;1867;1919;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1119;188;Carl Julius Moe;pr1119_188;1914-09-20;1914;11tri_2;bla;Indre Mission;rib;1848;1927;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1120;344;Johan Peder Bartholdy;pr1120_344;1914-10-04;1914;7trI_2;bla;Indre Mission;aar;1859;1928;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1121;243;J. Herlufsen;pr1121_243;1914-10-11;1914;NA;bla;Indre Mission;køb;NA;NA ;læg;ind;sand_dat_tex;sandt;sandt;;;;;;
1122;335;Frants Oscar Marcher Nørgaard;pr1122_335;1914-11-01;1914;9tri_2;bla;Indre Mission;vib;1871;1953;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1123;185;Johannes Gøtzsche;pr1123_185;1914-11-08;1914;19tri_2;bla;Indre Mission;vib;1866;1938;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1124;345;Ole Jørgen Thuesen;pr1123_345;1914-11-22;1914;6tri_2;bla;Indre Mission;vib;1869;1938;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1125;346;Hans Pedersen;pr1125_346;1914-11-29;1914;5tri_2;bla;Indre Mission;rib;1861;1915;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1126;347;Frederik Jens Ebbesen;pr1126_347;1914-12-13;1914;all_2;bla;Indre Mission;rib;1878;1941;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1127;185;Johannes Gøtzsche;pr1127_185;1914-12-20;1914;13tri_2;bla;Indre Mission;vib;1866;1938;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1128;348;Niels Peder Madsen;pr1128_348;1914-12-27;1914;jul_1;bla;Indre Mission;aal;1860;1916;præ;ind;sand_dat_tex;sandt;sandt;;;;;;
1129;60;Johannes Carl Emil Clausen;pr1129_60;1864-06-01;1864;3adv_2;bla;Indre Mission;sle;1832;1908;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1130;2;Johan Vilhelm Beck;pr1130_2;1864-11-25;1864;2adv_2;bla;Indre Mission;køb;1829;1901;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1131;2;Johan Vilhelm Beck;pr1131_2;1864-08-25;1864;NA;bla;Indre Mission;køb;1829;1901;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1132;60;Johannes Carl Emil Clausen;pr1132_60;1864-09-01;1864;bed_2;bla;Indre Mission;køb;1832;1908;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1133;349;Edvard Julius Anger;pr1133_349;1864-03-01;1864;11tri_1;bla;Indre Mission;køb;1813;1895;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1134;350;Julius Dahlstrøm;pr1134_350;1864-05-25;1864;bed_1;bla;Indre Mission;sle;1835;1919;læg;ind;falsk;sandt;falsk;;;;;;
1135;351;Frederik Carl Petri;pr1135_351;1864-07-17;1864;8tri_1;bla;Indre Mission;køb;1829;1908;præ;ind;falsk;sandt;falsk;;;;;;
1136;2;Johan Vilhelm Beck;pr1136_2;1864-03-15;1864;mfa_1;bla;Indre Mission;køb;1829;1901;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1137;2;Johan Vilhelm Beck;pr1137_2;1864-03-25;1864;lan_2;bla;Indre Mission;køb;1829;1901;præ;ind;falsk;sandt;falsk;;;;;;
1138;352;Christian Frederik Rønne;pr1138_352;1864-12-25;1864;1adv_1;bla;Indre Mission;køb;1798;1890;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1139;353;Vilhelm Theodor Kall;pr1139_353;1864-05-01;1864;skæ_1;bla;Indre Mission;køb;1832;1871;præ;NA;sand_dat_tex;sandt;falsk;;;;;;
1140;2;Johan Vilhelm Beck;pr1140_2;1864-02-25;1864;1fas_1;bla;Indre Mission;køb;1829;1901;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1141;354;Johan Vilhelm Beck;pr1141_354;1864-04-01;1864;3fas_1;bla;Indre Mission;køb;1828;1879;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1142;355;Axel Frederik Laurits Rindum;pr1142_355;1864-06-01;1864;bed_1;bla;Indre Mission;køb;1836;1919;præ;NA;sand_dat_tex;sandt;falsk;;;;;;
1143;2;Johan Vilhelm Beck;pr1143_2;1864-08-01;1864;3hel_1;bla;Indre Mission;køb;1829;1901;præ;ind;sand_dat_tex;sandt;falsk;;;;;;
1144;356;Johan Vilhelm Beck;pr1144_356;1864-08-15;1864;10tri_1;bla;Indre Mission;køb;1810;1902;pro;NA;sand_dat_tex;sandt;falsk;;;;;;
1145;357;Anders Andersen;pr1145_357;1918-07-15;1918-1919;pin_2;bla;Kirkeligt Samfund;køb;1846;1919;pro;gru;sand_dat_tex;sandt;sandt;;;;;;
1146;358;Oluf Marius Gerhard Madsen ;pr1146_358;1918-09-15;1918-1919;16tri_2;bla;Kirkeligt Samfund;køb;1870;1922;kap;gru;falsk;sandt;sandt;;;;;;
1147;357;Anders Andersen;pr1147_356;1918-11-01;1918-1919;pås_2;bla;Kirkeligt Samfund;køb;1846;1919;pro;gru;sand_dat_tex;sandt;sandt;;;;;;
1148;359;Christian Palm Winther;pr1148_359;1918-11-15;1918-1919;all_2;bla;Kirkeligt Samfund;køb;1865;1951;pro;gru_kfo;falsk;sandt;sandt;;;;;;
1149;360;Henry Emil Fonnesbech-Wulff;pr1149_360;1918-12-01;1918-1919;18tri_2;bla;Kirkeligt Samfund;køb;1871;1934;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1150;37;Hans Ludvig Emil Koch;pr1150_37;1919-01-12;1918-1919;1adv_1;bla;Kirkeligt Samfund;fyn;1851;1924;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1151;361;Thade Hans Martin Marius Pedersen;pr1151_361;1931-02-08;1931-1933;3hel_1;bla;Kirkeligt Samfund;rib;1866;1949;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1152;362;Peter Dons Augustinus;pr1152_362;1931-02-15;1931-1933;3hel_1;bla;Kirkeligt Samfund;køb;1885;1963;læg;gru;sand_dat_tex;sandt;sandt;;;;;;
1153;363;Anker Jensen;pr1153_363;1931-03-01;1931-1933;1fas_1;bla;Kirkeligt Samfund;had;1898;1964;præ;NA;falsk;sandt;sandt;;;;;;
1154;364;Asger Lund-Sørensen;pr1154_364;1931-03-15;1931-1933;6tri_2;bla;Kirkeligt Samfund;køb;1897;1967;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1155;365;Vilhelm Carl Poulsen;pr1155_365;1931-05-03;1931-1933;5hel_1;bla;Kirkeligt Samfund;ros;1872;1862;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1156;104;Axel Rosendal;pr1156_104;1931-05-10;1931-1933;5tri_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1157;364;Asger Lund-Sørensen;pr1157_364;1931-05-17;1931-1933;6pås_2;bla;Kirkeligt Samfund;køb;1897;1967;præ;gru;falsk;sandt;sandt;;;;;;
1158;366;Gravers Kristian Jacobsen Kokholm Bjerre;pr1158_366;1931-05-24;1931-1933;pin_1;bla;Kirkeligt Samfund;fyn;1859;1937;præ;gru;falsk;sandt;sandt;;;;;;
1159;367;Hans Peder Christensen;pr1159_367;1919-01-26;1918-1919;jus_1;bla;Kirkeligt Samfund;aar;1864;1956;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1160;368;Jens Kjær Carlsen;pr1160_368;1919-02-02;1918-1919;24tri_2;bla;Kirkeligt Samfund;fyn;1866;1951;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1161;369;Hans Maximilian Erichsen;pr1161_369;1919-02-16;1918-1919;sep_1;bla;Kirkeligt Samfund;køb;1866;1942;præ;NA;falsk;sandt;sandt;;;;;;
1162;357;Anders Andersen;pr1162_357;1919-03-02;1918-1919;NA;bla;Kirkeligt Samfund;køb;1846;1919;pro;gru;sand_dat_tex;sandt;sandt;;;;;;
1163;370;Frederik Magnus Herman Grell;pr1163_370;1919-03-23;1918-1919;5hel_2;bla;Kirkeligt Samfund;lol;1878;1935;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1164;357;Anders Andersen;pr1164_357;1919-03-30;1918-1919;5pås_1;bla;Kirkeligt Samfund;køb;1846;1919;pro;gru;sand_dat_tex;sandt;sandt;;;;;;
1165;371;Carl Frederik Koch;pr1165_371;1919-04-20;1918-1919;pås_1;bla;Kirkeligt Samfund;fyn;1860;1925;præ;gru;falsk;sandt;sandt;;;;;;
1166;357;Anders Andersen;pr1166_357;1919-04-27;1918-1919;NA;bla;Kirkeligt Samfund;køb;1846;1919;pro;gru;sand_dat_tex;sandt;sandt;;;;;;
1167;19;Kaj Harald Leininger Munk;pr1167_19;1931-01-01;1931-1933;nyt_1;psa;Aalborg Universitetesforlag;rib;1898;1944;præ;NA;falsk;falsk;falsk;;;;;;
1168;19;Kaj Harald Leininger Munk;pr1168_19;1931-02-22;1931-1933;1fas_1;psa;Aalborg Universitetesforlag;rib;1898;1944;præ;NA;falsk;falsk;falsk;;;;;;
1169;19;Kaj Harald Leininger Munk;pr1169_19;1931-04-03;1931-1933;lan_1;psa;Aalborg Universitetesforlag;rib;1898;1944;præ;NA;falsk;falsk;falsk;;;;;;
1170;104;Axel Rosendal;pr1170_104;1932-01-03;1931-1933;nyt_1;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1171;104;Axel Rosendal;pr1171_104;1932-01-10;1931-1933;1hel_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1172;104;Axel Rosendal;pr1172_104;1932-01-17;1931-1933;7tri_1;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1173;362;Peter Dons Augustinus;pr1173_362;1932-01-24;1931-1933;7tri_1;bla;Kirkeligt Samfund;køb;1885;1963;læg;gru;sand_dat_tex;sandt;sandt;;;;;;
1174;37;Hans Ludvig Emil Koch;pr1174_37;1932-01-31;1931-1933;7tri_2;bla;Kirkeligt Samfund;fyn;1851;1924;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1175;372;Thomas Larsen Schiøler;pr1175_372;1932-02-07;1931-1933;1tri_2;bla;Kirkeligt Samfund;aar;1861;1939;bis;gru;sand_dat_tex;sandt;sandt;;;;;;
1176;362;Peter Dons Augustinus;pr1176_362;1932-02-14;1931-1933;1fas_1;bla;Kirkeligt Samfund;køb;1885;1963;læg;gru;falsk;sandt;sandt;;;;;;
1177;104;Axel Rosendal;pr1177_104;1932-02-28;1931-1933;3fas_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1178;372;Thomas Larsen Schiøler;pr1178_372;1932-03-13;1931-1933;skæ_1;bla;Kirkeligt Samfund;aar;1861;1939;bis;gru;sand_dat_tex;sandt;sandt;;;;;;
1179;373;Tage Møller;pr1179_373;1932-03-20;1931-1933;pin_1;bla;Kirkeligt Samfund;rib;1871;1931;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1180;372;Thomas Larsen Schiøler;pr1180_372;1932-03-27;1931-1933;pås_1;bla;Kirkeligt Samfund;aar;1861;1939;bis;gru;falsk;sandt;sandt;;;;;;
1181;104;Axel Rosendal;pr1181_104;1932-04-03;1931-1933;1pås_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1182;365;Vilhelm Carl Poulsen;pr1182_365;1932-04-10;1931-1933;7tri_2;bla;Kirkeligt Samfund;ros;1872;1862;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1183;104;Axel Rosendal;pr1183_104;1932-04-17;1931-1933;3pås_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1184;104;Axel Rosendal;pr1184_104;1932-04-24;1931-1933;3pås_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1185;104;Axel Rosendal;pr1185_104;1932-05-01;1931-1933;5pås_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1186;365;Vilhelm Carl Poulsen;pr1186_365;1932-05-08;1931-1933;krh_1;bla;Kirkeligt Samfund;ros;1872;1862;præ;NA;falsk;sandt;sandt;;;;;;
1187;372;Thomas Larsen Schiøler;pr1187_372;1932-05-15;1931-1933;pin_1;bla;Kirkeligt Samfund;aar;1861;1939;bis;gru;falsk;sandt;sandt;;;;;;
1188;70;Christian Wilhelm Schultz-Lorentzen;pr1188_70;1932-05-22;1931-1933;tri_2;bla;Kirkeligt Samfund;køb;1873;1951;præ;gru;falsk;sandt;sandt;;;;;;
1189;362;Peter Dons Augustinus;pr1189_362;1932-05-29;1931-1933;tri_2;bla;Kirkeligt Samfund;køb;1885;1963;læg;gru;sand_dat_tex;sandt;sandt;;;;;;
1190;104;Axel Rosendal;pr1190_104;1932-06-16;1931-1933;4tri_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1191;374;Karlo Fisker ;pr1191_374;1932-07-03;1931-1933;6tri_2;bla;Kirkeligt Samfund;aal;1895;NA;præ;NA;falsk;sandt;sandt;;;;;;
1192;104;Axel Rosendal;pr1192_104;1932-07-10;1931-1933;7tri_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1193;372;Thomas Larsen Schiøler;pr1193_372;1932-07-17;1931-1933;6tri_2;bla;Kirkeligt Samfund;aar;1861;1939;bis;gru;sand_dat_tex;sandt;sandt;;;;;;
1194;375;Kristen Bøker Hillgaard;pr1194_375;1932-07-31;1931-1933;10tri_1;bla;Kirkeligt Samfund;aar;1893;1984;pro;gru;falsk;sandt;sandt;;;;;;
1195;367;Hans Peder Christensen;pr1195_367;1932-08-07;1931-1933;11tri_1;bla;Kirkeligt Samfund;aar;1864;1956;præ;gru;falsk;sandt;sandt;;;;;;
1196;367;Hans Peder Christensen;pr1196_367;1932-08-14;1931-1933;22tri_1;bla;Kirkeligt Samfund;aar;1864;1956;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1197;104;Axel Rosendal;pr1197_104;1932-08-21;1931-1933;11trii_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1198;376;Niels Anton Jensen;pr1198_376;1932-08-25;1931-1933;14tri_2;bla;Kirkeligt Samfund;had;1869;1954;præ;gru;falsk;sandt;sandt;;;;;;
1199;377;Hans Dahl Enevoldsen;pr1199_377;1932-09-04;1931-1933;5tri_2;bla;Kirkeligt Samfund;aar;1893;NA;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1200;104;Axel Rosendal;pr1200_104;1932-09-18;1931-1933;17tri_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1201;104;Axel Rosendal;pr1201_104;1932-10-02;1931-1933;19tri_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1202;364;Asger Lund-Sørensen;pr1202_364;1932-10-09;1931-1933;krh_1;bla;Kirkeligt Samfund;køb;1897;1967;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1203;378;Jens Kristian Jensen;pr1203_378;1932-11-27;1931-1933;1adv_1;bla;Kirkeligt Samfund;ros;1876;1947;læg;NA;falsk;sandt;sandt;;;;;;
1204;372;Thomas Larsen Schiøler;pr1204_372;1932-12-25;1931-1933;jus_1;bla;Kirkeligt Samfund;aar;1861;1939;bis;gru;falsk;sandt;sandt;;;;;;
1205;104;Axel Rosendal;pr1205_104;1933-01-15;1931-1933;2hel_2;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1206;379;Carl Martin Hermansen;pr1206_379;1940-07-07;1940-1945;2pås_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1207;379;Carl Martin Hermansen;pr1207_379;1940-04-28;1940-1945;5pås_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1208;379;Carl Martin Hermansen;pr1208_379;1940-05-05;1940-1945;6pås_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1209;380;Nicolai Clausen-Bagge;pr1209_380;1940-05-12;1940-1945;pin_2;bla;Kirkeligt Samfund;rib;1868;1948;præ;gru;falsk;sandt;sandt;;;;;;
1210;381;Herluf Jensen Aagaard;pr1210_381;1940-04-14;1940-1945;3pås_2;bla;Kirkeligt Samfund;aar;1894;NA;præ;gru;falsk;sandt;sandt;;;;;;
1211;379;Carl Martin Hermansen;pr1211_379;1940-06-02;1940-1945;5tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1212;379;Carl Martin Hermansen;pr1212_379;1940-06-09;1940-1945;3tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1213;379;Carl Martin Hermansen;pr1213_379;1940-06-16;1940-1945;4tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1214;379;Carl Martin Hermansen;pr1214_379;1940-06-23;1940-1945;5tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1215;379;Carl Martin Hermansen;pr1215_379;1940-06-30;1940-1945;6tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1216;379;Carl Martin Hermansen;pr1216_379;1940-07-07;1940-1945;7tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1217;379;Carl Martin Hermansen;pr1217_379;1940-07-14;1940-1945;8tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1218;382;Kristen Ejner Buhl Skydsgaard;pr1218_382;1940-07-14;1940-1945;5tri_2;bla;Kirkeligt Samfund;køb;1902;1990;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1219;383;Thomas Gabriel Heiberg Ingerslev;pr1219_383;1940-07-21;1940-1945;9tri_2;bla;Kirkeligt Samfund;fyn;1904;1968;præ;NA;falsk;sandt;sandt;;;;;;
1220;383;Thomas Gabriel Heiberg Ingerslev;pr1220_383;1940-08-04;1940-1945;11tri_2;bla;Kirkeligt Samfund;fyn;1904;1968;præ;NA;falsk;sandt;sandt;;;;;;
1221;383;Thomas Gabriel Heiberg Ingerslev;pr1221_383;1940-08-11;1940-1945;12tri_2;bla;Kirkeligt Samfund;fyn;1904;1968;præ;NA;falsk;sandt;sandt;;;;;;
1222;379;Carl Martin Hermansen;pr1222_379;1940-08-18;1940-1945;13tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1223;379;Carl Martin Hermansen;pr1223_379;1940-09-01;1940-1945;15tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1224;379;Carl Martin Hermansen;pr1224_379;1940-09-08;1940-1945;16tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1225;379;Carl Martin Hermansen;pr1225_379;1940-09-15;1940-1945;17tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1226;364;Asger Lund-Sørensen;pr1226_364;1940-09-08;1940-1945;16tri_2;bla;Kirkeligt Samfund;køb;1897;1967;præ;gru;falsk;sandt;sandt;;;;;;
1227;379;Carl Martin Hermansen;pr1227_379;1940-09-29;1940-1945;19tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1228;379;Carl Martin Hermansen;pr1228_379;1940-10-06;1940-1945;20tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1229;95;Knud Theodor Hansen;pr1229_95;1940-09-22;1940-1945;18tri_2;bla;Kirkeligt Samfund;fyn;1898;1996;præ;tid_gru;falsk;sandt;sandt;;;;;;
1230;379;Carl Martin Hermansen;pr1230_379;1940-10-13;1940-1945;2hel_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1231;379;Carl Martin Hermansen;pr1231_379;1940-10-27;1940-1945;23tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1232;379;Carl Martin Hermansen;pr1232_379;1940-11-03;1940-1945;24tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1233;379;Carl Martin Hermansen;pr1233_379;1940-11-10;1940-1945;25tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1234;379;Carl Martin Hermansen;pr1234_379;1940-11-17;1940-1945;stri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1235;379;Carl Martin Hermansen;pr1235_379;1940-11-24;1940-1945;27tri_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1236;384;Johannes Tage Hansen ;pr1236_384;1940-12-01;1940-1945;22tri_2;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1237;379;Carl Martin Hermansen;pr1237_379;1940-12-08;1940-1945;2adv_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1238;379;Carl Martin Hermansen;pr1238_379;1941-01-12;1940-1945;1hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1239;379;Carl Martin Hermansen;pr1239_379;1941-01-19;1940-1945;2hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1240;379;Carl Martin Hermansen;pr1240_379;1941-01-26;1940-1945;3hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1241;385;Harald Bülow Davidsen;pr1241_385;1941-01-26;1940-1945;jus_2;bla;Kirkeligt Samfund;aal;1900;1983;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1242;379;Carl Martin Hermansen;pr1242_379;1941-02-02;1940-1945;4hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1243;379;Carl Martin Hermansen;pr1243_379;1941-02-09;1940-1945;5hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1244;379;Carl Martin Hermansen;pr1244_379;1941-02-16;1940-1945;sek_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1245;379;Carl Martin Hermansen;pr1245_379;1941-02-23;1940-1945;fas_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1246;95;Knud Theodor Hansen;pr1246_95;1941-03-09;1940-1945;12tri_2;bla;Kirkeligt Samfund;fyn;1898;1996;præ;tid_gru;sand_dat_tex;sandt;sandt;;;;;;
1247;379;Carl Martin Hermansen;pr1247_379;1941-03-16;1940-1945;3fas_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1248;379;Carl Martin Hermansen;pr1248_379;1941-03-23;1940-1945;mfa_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1249;379;Carl Martin Hermansen;pr1249_379;1941-03-30;1940-1945;mbe_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1250;379;Carl Martin Hermansen;pr1250_379;1941-04-06;1940-1945;pal_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1251;379;Carl Martin Hermansen;pr1251_379;1941-04-20;1940-1945;1pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
